Day,Media Buy Name,Media Buy Key,Campaign name,Campaign key,Impressions,clicks,visits,Device,,,,,,,,
02/06/2021,MB348,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB349,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB350,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB351,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB352,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB353,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB354,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB355,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB356,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB357,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB358,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB359,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB360,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB361,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB362,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB363,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB364,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB365,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB366,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB367,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB368,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB369,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB370,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB371,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB372,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB373,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB374,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB375,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB376,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB377,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB378,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB379,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB380,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB381,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB382,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB383,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB384,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB385,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB386,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB387,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB388,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB389,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB390,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB391,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB392,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB393,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB394,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB395,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB396,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB397,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB398,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB399,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB400,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB401,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB402,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB403,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB404,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB405,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB406,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB407,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB408,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB409,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB410,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB411,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB412,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB413,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB414,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB415,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB416,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB417,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB418,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB419,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB420,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB421,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB422,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB423,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB424,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB425,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB426,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB427,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB428,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB429,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB430,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB431,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB432,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB433,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB434,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB435,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB436,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB437,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB438,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB439,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB440,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB441,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB442,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB443,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB444,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB445,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB446,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB447,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB448,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB449,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB450,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB451,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB452,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB453,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB454,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB455,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB456,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB457,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB458,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB459,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB460,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB461,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB462,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB463,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB464,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB465,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB466,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB467,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB468,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB469,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB470,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB471,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB472,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB473,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB474,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB475,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB476,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB477,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB478,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB479,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB480,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB481,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB482,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB483,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB484,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB485,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB486,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB487,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB488,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB489,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB490,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB491,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB492,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB493,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB494,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB495,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB496,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB497,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB498,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB499,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB500,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB501,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB502,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB503,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB504,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB505,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB506,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB507,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB508,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB509,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB510,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB511,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB512,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB513,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB514,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB515,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB516,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB517,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB518,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB519,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB520,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB521,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB522,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB523,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB524,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB525,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB526,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB527,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB528,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB529,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB530,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB531,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB532,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB533,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB534,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB535,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB536,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB537,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB538,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB539,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB540,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB541,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB542,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB543,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB544,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB545,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB546,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB547,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB548,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB549,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB550,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB551,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB552,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB553,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB554,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB555,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB556,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB557,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB558,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB559,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB560,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB561,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB562,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB563,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB564,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB565,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB566,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB567,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB568,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB569,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB570,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB571,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB572,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB573,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB574,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB575,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB576,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB577,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB578,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB579,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB580,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB581,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB582,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB583,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB584,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB585,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB586,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB587,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB588,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB589,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB590,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB591,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB592,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB593,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB594,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB595,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB596,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB597,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB598,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB599,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB600,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB601,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB602,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB603,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB604,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB605,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB606,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB607,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB608,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB609,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB610,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB611,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB612,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB613,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB614,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB615,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB616,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB617,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB618,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB619,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB620,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB621,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB622,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB623,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB624,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB625,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB626,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB627,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB628,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB629,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB630,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB631,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB632,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB633,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB634,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB635,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB636,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB637,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB638,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB639,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB640,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB641,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB642,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB643,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB644,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB645,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB646,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB647,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB648,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB649,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB650,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB651,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB652,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB653,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB654,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB655,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB656,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB657,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB658,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB659,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB660,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB661,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB662,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB663,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB664,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB665,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB666,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB667,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB668,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB669,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB670,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB671,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB672,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB673,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB674,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB675,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB676,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB677,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB678,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB679,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB680,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB681,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB682,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB683,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB684,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB685,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB686,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB687,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB688,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB689,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB690,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB691,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB692,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB693,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB694,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB695,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
